X0 X0.1 X1 X0.2 X0.3 X0.4 X0.5 X0.6 cfr id
2 3 4 1 3 8 3 0 0.096662771695992 80628
2 2 5 5 3 1 5 0 0.0867848353751469 80637
3 3 5 1 1 4 0 0 0.0814521492313361 80642
1 5 5 0 2 1 1 0 0.0577912499546073 80717
1 4 4 1 2 3 2 0 0.0704490617878037 80722
3 3 4 3 8 6 3 0 0.0967625458230032 80737
3 0 4 4 2 3 2 0 0.0717743883869844 80760
4 1 5 5 7 4 1 0 0.0900442123500397 80761
4 1 0 1 2 4 2 0 0.0524943699827418 80764
1 1 4 2 5 5 3 0 0.0872076470084721 80783
2 1 11 4 0 4 2 0 0.0792043820867548 80895
2 3 2 5 2 7 3 0 0.0905155534826918 80946
0 3 3 2 3 2 1 0 0.0727061234589201 80949
1 3 4 5 2 4 2 0 0.0772476992802694 80988
1 4 3 4 4 2 1 0 0.0953567179327365 81004
1 3 6 3 3 4 2 0 0.0863904379773885 81043
1 2 5 5 3 1 2 0 0.051103510131361 81064
2 1 3 4 6 1 1 0 0.0699211768253008 81081
4 2 3 3 1 4 1 0 0.0719289067579666 81110
4 2 4 5 4 5 3 0 0.0837714822759153 81121
0 3 2 8 4 3 3 0 0.0617443529161392 81135
2 0 4 2 5 3 1 0 0.0626185481436551 81200
2 2 6 2 2 1 0 0 0.0512279473448871 81203
1 5 1 4 2 2 2 1 0.0842103083152324 81214
2 6 5 5 2 2 4 0 0.0765799807239091 81215
0 6 1 0 4 6 0 0 0.0620446697022999 81228
0 3 0 3 4 6 3 0 0.092317927145632 81238
0 2 3 2 4 2 0 0 0.0593518951121951 81239
2 5 2 3 4 3 1 1 0.0967688297736458 81258
1 6 5 4 4 4 2 0 0.0763165601616493 81264
0 3 3 4 6 1 0 1 0.0966101020225324 81317
2 6 4 5 2 4 0 0 0.0786903507396346 81320
1 4 5 4 4 4 0 0 0.08592447284027 81330
0 1 6 7 2 3 4 0 0.0960807825875236 81331
1 2 3 3 3 5 1 0 0.0898890892887721 81347
2 0 1 2 1 5 0 0 0.0502981026773341 81356
0 1 1 4 2 2 4 0 0.0747740665188758 81360
1 1 2 3 4 3 2 0 0.0559149964741664 81404
0 0 3 5 5 3 1 0 0.0781627520278562 81422
0 3 3 1 3 3 0 0 0.0611818644945743 81471
2 2 1 2 5 3 1 0 0.0672190642537316 81482
2 0 6 1 1 5 2 0 0.0996347554726526 81485
1 2 1 1 1 3 1 0 0.0569747145898873 81495
1 5 4 2 6 1 1 0 0.0591697587195085 81528
1 2 3 5 4 3 4 0 0.0695105442981003 81543
1 5 2 3 3 2 1 0 0.0508151073532645 81550
2 5 0 3 2 1 1 0 0.0590067063982133 81563
1 5 2 1 4 4 2 0 0.0917394739808515 81565
0 6 7 1 2 5 2 0 0.0872219243668951 81630
0 3 4 4 3 4 1 0 0.0597204501624219 81633
3 3 3 2 2 2 3 0 0.0538729743944714 81650
2 3 4 3 2 1 3 1 0.0781178171018837 81654
1 3 4 1 8 4 1 0 0.0703734203212662 81660
0 3 3 5 2 4 5 0 0.0741031378158368 81671
3 3 2 3 3 1 2 0 0.0579830075905193 81678
1 4 3 3 2 5 0 0 0.0749883321986999 81725
1 3 3 1 3 4 1 0 0.0653887435531942 81758
4 2 5 2 6 2 2 0 0.0941751443780959 81782
1 2 4 2 1 0 0 0 0.0585706973419292 81832
1 2 3 2 3 1 6 0 0.0775594148231903 81839
1 0 4 3 4 7 0 0 0.09052850328153 81846
1 2 1 2 3 6 1 0 0.0912103187089087 81852
2 2 3 4 6 6 2 0 0.0904223681805888 81879
1 3 3 5 3 3 0 0 0.0732097502244869 81889
3 1 4 4 1 1 2 0 0.0677501331520034 81897
1 5 3 4 2 6 0 0 0.0759414450265467 81906
2 2 1 2 5 3 2 0 0.065473158317036 81913
2 3 4 1 3 7 4 0 0.0725930728163803 81915
1 1 5 3 2 1 4 0 0.0758272431732621 81975
0 4 4 5 6 2 1 0 0.0916807541856542 81984
2 5 2 1 3 7 5 0 0.0899282782775117 82011
1 6 4 2 2 1 0 0 0.0650322183908429 82023
1 5 1 4 1 5 1 0 0.0999048862577183 82024
3 3 3 1 1 6 3 0 0.0997220463090343 82078
1 2 4 4 1 1 0 0 0.0638327719847439 82128
1 4 4 7 4 5 1 0 0.0841029463597806 82144
2 5 6 3 2 8 5 0 0.0989124531566631 82150
3 2 3 5 2 2 1 0 0.0870740311482223 82158
1 4 3 1 1 3 1 0 0.0528541195468279 82207
1 1 3 3 3 4 1 0 0.0866626890870975 82213
1 3 2 3 1 7 1 0 0.0773285748815397 82243
0 5 2 7 2 2 2 0 0.0846820518083405 82253
1 3 1 5 2 3 1 0 0.0891804148064693 82276
2 0 8 1 3 1 1 0 0.0674646340368781 82287
1 1 3 5 3 5 1 0 0.0691991492640227 82303
1 3 5 6 3 5 3 0 0.0912216710217763 82312
3 4 1 0 6 3 1 0 0.0911974590388127 82328
0 2 3 2 3 4 3 0 0.0793461341352668 82335
2 4 2 3 2 2 4 0 0.0703127468936145 82376
1 3 5 4 4 2 1 0 0.092513312693336 82382
0 2 6 3 2 4 1 0 0.082754419426783 82392
6 3 2 5 0 6 1 0 0.0725046254810877 82461
0 2 2 3 3 2 1 0 0.0578352858923609 82487
3 2 2 4 0 4 2 0 0.0608933065203019 82497
0 2 1 4 1 3 0 0 0.0520603706594557 82498
1 4 0 4 0 3 2 0 0.0744066148559796 82504
2 4 3 2 4 2 0 1 0.061963857099181 82527
1 3 5 4 3 3 3 0 0.0981189344194718 82531
4 3 3 5 4 1 2 0 0.0830724690429634 82540
4 3 4 2 2 3 2 0 0.0982091827201657 82544
1 3 6 3 4 5 1 0 0.0924776095256675 82554
1 3 5 4 4 7 1 0 0.089837428505416 82565
1 4 4 4 3 7 2 0 0.0978913816477871 82588
2 2 2 11 7 2 3 0 0.089679816327407 82590
0 2 0 0 3 4 3 0 0.0883449349319562 82594
0 1 3 5 3 1 1 0 0.0501224104897119 82616
2 1 7 3 1 2 1 0 0.0616324143979 82634
1 1 3 4 2 3 0 0 0.0685247533634538 82637
1 2 2 4 4 6 1 0 0.0916795990662649 82678
2 0 4 4 5 1 3 0 0.0866987143730512 82730
1 3 1 3 1 5 0 0 0.0551620147482026 82748
1 1 3 5 4 8 2 0 0.0968186445272295 82833
1 3 2 6 1 4 4 0 0.0674401755793951 82841
2 3 3 1 7 4 1 0 0.0732996428385377 82863
3 2 4 3 3 4 2 0 0.0675065084942617 82886
1 2 3 3 2 3 3 0 0.0547066287021153 82893
1 4 5 0 3 7 1 0 0.0778969124745345 82915
2 2 2 3 3 5 2 0 0.0898581348941661 82939
0 3 1 4 0 6 1 0 0.0509797571605304 82941
2 2 2 4 2 4 2 0 0.0900651215284597 82956
2 0 1 3 2 7 0 0 0.0977176601067185 82958
2 1 1 3 1 0 1 0 0.0516353938670363 82959
0 0 0 4 1 4 1 0 0.050105511120637 82963
1 4 2 3 3 3 0 0 0.0940556879271753 82968
1 2 5 4 1 4 2 0 0.0609745007910533 82981
1 3 2 5 0 2 2 1 0.0771923091902863 83003
1 4 3 5 5 2 2 0 0.0962666096602334 83065
1 1 1 4 2 3 3 0 0.0616224659781437 83121
1 3 3 1 2 5 3 0 0.0597422130347695 83157
1 0 4 1 4 5 2 0 0.0765824670816073 83197
1 6 4 3 1 6 2 0 0.0593001290253596 83258
2 2 2 4 2 3 2 0 0.0635623970243614 83276
0 2 3 4 4 6 2 0 0.0580883880931651 83295
0 3 1 7 0 2 1 0 0.0567273270571604 83304
1 3 4 4 3 5 3 0 0.0664306750375545 83323
1 3 5 5 2 4 1 0 0.0809420476813102 83325
0 5 6 4 4 5 3 0 0.0926595831348095 83334
2 1 6 0 5 5 0 0 0.0755934361106483 83336
3 2 2 1 4 6 2 0 0.0668850167858182 83339
0 2 2 3 3 6 2 0 0.091263946230174 83343
1 3 1 6 3 6 2 0 0.0769348794303369 83356
3 2 4 5 3 5 1 0 0.0937278099096147 83393
0 2 2 5 3 6 2 0 0.0686644404981053 83411
2 1 4 1 2 1 0 0 0.0576676344760926 83469
0 2 5 1 5 3 2 0 0.0520753352495376 83511
1 5 2 1 2 4 1 2 0.0694005396391731 83513
1 2 0 2 1 1 0 0 0.059518619030132 83514
3 4 5 0 1 2 0 0 0.0649917836941313 83517
1 2 2 5 3 5 1 0 0.0819027041929075 83521
0 1 3 4 2 5 0 1 0.0591488470119657 83523
0 2 8 7 4 5 0 0 0.0864108512178063 83536
2 1 3 0 7 1 2 0 0.0883795609232038 83546
1 2 6 3 5 4 2 1 0.0998834625177551 83573
1 1 3 3 1 4 0 1 0.0741223814518889 83588
1 2 3 2 3 4 0 0 0.0628910482570063 83608
1 3 6 0 2 2 2 0 0.0599215129012009 83621
1 3 4 3 0 5 3 0 0.0774435214465484 83645
3 2 0 6 1 3 3 0 0.0834311097016325 83647
1 1 1 2 5 6 4 0 0.083970793482149 83763
1 2 1 6 5 5 2 0 0.0658330922771711 83785
1 2 3 3 5 0 4 0 0.0707711276510963 83789
3 1 3 5 1 3 1 0 0.0502850859717 83790
1 1 5 2 3 1 3 0 0.0749333276849939 83802
1 6 4 3 2 4 4 0 0.0967254909541225 83812
2 3 1 4 2 3 2 0 0.0651406513148686 83817
2 3 6 1 3 2 2 0 0.0604279686056543 83820
0 4 4 2 1 3 2 0 0.0734991572942818 83831
3 4 0 3 0 4 1 0 0.0510726582811913 83897
1 2 5 3 1 5 1 0 0.0512872840161435 83900
2 4 1 2 0 4 4 0 0.062808105442673 83903
1 4 2 3 0 2 1 0 0.0689808029594133 83905
1 2 4 5 1 4 0 0 0.0575868754443945 83906
2 1 3 1 3 3 1 0 0.0504875222541159 83933
0 2 3 4 1 3 2 0 0.0536335400334792 83934
2 3 5 3 3 4 0 0 0.0644263943686383 84004
2 0 3 2 3 3 3 0 0.0734573329595151 84022
1 0 2 4 2 2 1 0 0.0782996847177856 84032
2 2 4 3 2 4 1 0 0.0629153154208325 84078
2 4 3 1 3 4 1 0 0.0695555587764829 84095
0 1 4 5 2 2 0 0 0.0551274384197313 84117
1 2 0 2 2 0 1 0 0.0534536837600172 84166
2 1 3 2 6 4 1 0 0.0581490245036548 84169
2 2 0 5 4 7 3 0 0.0961388174502645 84181
3 0 4 3 4 5 2 0 0.0680182806449011 84187
1 4 3 7 0 4 1 0 0.0779671117285034 84205
1 2 4 4 2 4 3 0 0.0789687749784207 84232
1 5 4 4 1 5 3 0 0.0854895276250318 84286
0 3 4 5 3 3 0 0 0.0949695942923427 84361
1 3 2 5 0 5 5 0 0.0792551162914606 84382
0 6 5 1 4 2 3 0 0.0748992914392147 84406
2 3 4 6 7 3 4 0 0.0888529881223803 84430
1 1 1 2 3 3 1 0 0.0633736805437366 84434
2 2 3 4 3 8 3 0 0.0992381623364054 84436
0 6 1 2 1 2 3 0 0.0569011371175293 84438
1 2 4 6 1 4 4 0 0.0605540534277679 84474
1 4 3 5 2 5 0 0 0.0725539146369556 84550
1 0 7 2 5 3 1 0 0.0505747038783738 84553
2 3 3 1 3 1 0 0 0.0517011041578371 84591
2 4 0 3 8 0 2 0 0.0805585887399502 84599
2 4 2 2 3 5 3 0 0.0904709296388319 84650
0 6 1 5 0 5 1 0 0.0960829367104452 84694
1 3 5 3 4 4 1 0 0.0751907110010507 84728
0 5 4 3 2 3 2 0 0.0785525314771803 84735
0 3 5 2 3 4 1 0 0.071754614324891 84770
2 5 2 2 2 4 1 0 0.0676101583871059 84779
1 3 1 3 0 5 0 0 0.0668839973193826 84800
0 4 1 3 4 5 0 0 0.0882035525952233 84839
3 2 3 6 2 4 4 0 0.0834906424948713 84840
3 2 1 0 0 3 2 0 0.0699045717541594 84850
0 1 1 1 1 1 2 0 0.0535892116371542 84889
4 3 5 6 1 3 2 0 0.0825455207756022 84905
0 1 0 4 4 5 3 0 0.0951994214352453 84920
4 4 3 0 1 7 5 0 0.0860330959083512 84927
3 1 2 6 3 1 0 0 0.0627811525802826 84974
1 4 1 4 4 5 1 0 0.0623794657905819 84987
1 0 3 4 2 3 3 0 0.0931012461602222 85004
0 3 2 1 4 5 2 0 0.0958083477715263 85015
2 1 5 4 1 1 5 0 0.0696659605077002 85057
2 2 1 4 5 5 1 0 0.0853187550412258 85069
0 2 1 2 2 2 0 0 0.0593408327287761 85095
2 0 2 2 5 3 3 0 0.0781604502961272 85121
1 2 2 8 4 3 2 0 0.0888113054184942 85130
0 3 4 3 2 3 2 0 0.0707887620752445 85157
3 5 7 3 1 3 3 0 0.0944618698878912 85173
2 6 5 3 4 1 0 0 0.0564047985943034 85200
1 2 1 3 2 1 3 0 0.0716008346877061 85233
0 5 1 7 4 5 1 0 0.0751058460533386 85260
3 4 8 0 2 4 4 0 0.0773725268983981 85286
1 2 5 6 8 2 0 0 0.0600163927156245 85314
0 6 2 4 5 2 1 0 0.0724536636553239 85319
2 3 2 5 1 4 1 0 0.0850952987588244 85346
1 1 2 5 3 3 1 0 0.0581531099567656 85376
0 2 3 4 1 2 1 0 0.0728516951727215 85380
2 5 3 3 5 2 1 0 0.0861591565888375 85413
2 0 3 6 4 7 3 0 0.0704105135868304 85450
1 1 5 1 5 4 4 0 0.0935679656657157 85452
2 3 3 4 3 3 0 0 0.0544028162083123 85478
1 0 3 1 4 1 1 0 0.0759735034982441 85482
1 4 3 5 3 3 4 0 0.0769904886343284 85483
0 0 1 3 1 2 0 0 0.0512102906184737 85487
0 0 4 2 2 0 1 0 0.0598503502813401 85530
3 2 2 5 1 5 0 0 0.0574932027113391 85535
0 5 5 3 3 1 1 0 0.0544618893909501 85546
2 5 1 2 1 3 0 0 0.0530042462109123 85547
0 3 3 3 0 4 1 0 0.0849605057068402 85613
1 3 4 5 1 3 0 0 0.0754531093378319 85615
3 5 2 5 4 0 2 0 0.0636997500085272 85642
1 1 2 3 2 3 3 0 0.0868092483084183 85650
0 0 2 3 3 4 1 0 0.0841269470460247 85654
5 0 3 5 0 3 0 0 0.0564038069482194 85669
0 3 7 4 8 1 2 0 0.0957441064412706 85684
1 2 1 6 6 6 2 0 0.0740833060437581 85701
0 4 3 6 2 2 1 0 0.0522922834090423 85716
2 1 2 0 3 6 4 0 0.0927714885445312 85723
1 3 2 5 4 0 1 0 0.0822524152084952 85744
3 2 4 2 3 3 2 0 0.0781332093436504 85753
1 2 8 4 2 2 0 0 0.0790058245591354 85764
3 3 5 1 1 5 1 0 0.0662830250745174 85795
1 2 3 3 3 4 1 0 0.074809886715957 85807
4 2 4 5 3 4 0 0 0.0970984986401163 85841
3 4 2 4 1 4 2 0 0.097346040449338 85848
1 6 2 3 0 2 2 0 0.0727647784166038 85852
1 4 4 1 2 3 1 0 0.055786336545134 85884
1 2 3 3 3 3 3 0 0.0731932235561544 85904
1 4 2 5 0 2 0 0 0.0515616083168425 85935
2 2 4 5 3 2 2 0 0.0602151528029935 85939
1 4 1 3 2 6 2 0 0.0753396082815016 85960
0 1 4 7 1 2 1 0 0.065708237758372 85964
2 2 4 6 2 4 2 0 0.0986112107115332 85973
1 2 4 4 2 3 1 1 0.0611215766431997 85988
4 2 4 1 3 2 1 0 0.0887456937634852 86076
2 1 2 6 2 2 2 0 0.0781177290424239 86090
1 2 4 5 0 2 0 0 0.0806681740243221 86112
0 4 4 1 3 1 3 0 0.0767134406982223 86184
0 4 6 3 3 3 3 0 0.0853361101122573 86197
1 1 4 5 2 5 1 0 0.0901981630478986 86208
2 3 4 6 4 3 1 0 0.0840638403722551 86216
0 1 6 4 2 2 2 0 0.0982581067626597 86254
1 5 6 4 3 4 2 0 0.0936002579663182 86271
2 2 2 3 4 1 1 0 0.0503550817462383 86278
2 3 1 0 6 4 0 0 0.0908525614038808 86285
3 5 4 2 5 5 1 0 0.0926863497617887 86343
3 2 3 3 6 4 1 0 0.0993090945761651 86358
2 3 4 6 4 4 2 0 0.0995067912823288 86399
1 2 1 2 2 4 1 0 0.0975654381792992 86410
0 1 4 2 3 5 0 0 0.0546978319529444 86433
1 6 5 4 2 5 3 0 0.0828169175016228 86434
2 2 3 4 2 3 5 0 0.0802132409211481 86453
0 6 3 3 2 6 4 0 0.0845541267044609 86456
0 2 6 8 2 4 2 0 0.0889669782191049 86476
3 5 3 4 2 5 2 0 0.0965206324617611 86537
0 3 2 5 3 5 5 0 0.0866524367127568 86580
1 3 2 1 3 3 0 0 0.0529252318141516 86586
3 2 2 3 4 5 2 0 0.0937495240388671 86587
3 5 6 5 3 2 2 0 0.0930361644714139 86589
1 1 0 5 5 4 2 0 0.0967314658919349 86592
0 2 1 1 2 6 1 0 0.0611934159183875 86603
3 2 4 4 1 1 1 0 0.0628572991816327 86604
0 1 2 3 1 1 2 0 0.0635001169139287 86606
2 4 5 7 4 1 1 0 0.0819028715748573 86649
0 2 1 6 1 6 1 0 0.0726367135212058 86669
0 1 2 5 1 2 2 0 0.0682885932968929 86682
3 1 6 3 3 3 1 0 0.0896248729724903 86691
1 4 4 2 5 1 0 0 0.0985648974135984 86692
1 2 4 1 3 2 2 0 0.0551280656422023 86708
1 6 2 1 2 1 3 0 0.0562259169528261 86725
1 5 5 3 4 2 1 0 0.0792748565552756 86792
0 1 4 2 4 3 2 0 0.0802081792266108 86809
3 1 6 6 2 2 0 0 0.0785195565433241 86834
1 4 4 7 3 6 2 0 0.0946814579918282 86837
5 5 5 5 1 5 1 0 0.0921423703810433 86843
1 1 3 4 8 5 2 0 0.0940816902992083 86854
1 1 5 2 3 8 1 0 0.0754419158998644 86869
1 5 2 3 2 4 2 1 0.0832701788545819 86906
3 3 3 3 2 4 1 0 0.085047142879921 86958
1 4 5 4 7 3 1 0 0.0795340415264945 86991
4 0 4 2 2 3 2 0 0.0520507307926891 87007
1 8 3 4 3 3 2 0 0.086137347962358 87014
0 0 4 2 2 3 3 0 0.0772092667291872 87026
2 4 2 2 6 5 3 0 0.0742062027915381 87037
2 2 0 4 1 2 1 0 0.0647073946340242 87047
1 2 4 4 3 2 2 0 0.0587668915191898 87054
2 2 4 6 5 3 2 0 0.0785952403151896 87094
1 2 2 1 0 5 2 0 0.051381732270238 87131
0 1 4 4 2 2 4 0 0.0571026406134479 87136
1 4 3 3 2 2 0 0 0.0699077839701204 87141
1 5 4 6 3 3 1 0 0.0762794852897059 87142
2 2 2 1 1 5 4 0 0.0945920997124631 87157
2 2 3 2 2 4 1 0 0.0502018396626227 87164
3 3 1 3 1 1 0 0 0.0533219435892534 87179
1 0 3 3 2 0 1 0 0.0592861832119524 87185
3 3 4 5 2 3 1 0 0.0764533831796143 87242
0 3 3 3 4 3 1 0 0.0612443255522521 87325
2 2 2 2 2 1 2 0 0.0515628025226761 87339
0 4 3 5 4 3 3 0 0.0934740678407252 87352
1 2 3 4 2 4 0 0 0.0649969412654173 87384
1 2 3 3 1 2 0 0 0.0568063676648308 87414
1 3 4 4 1 1 1 0 0.0749632423801813 87416
0 2 1 3 5 6 1 0 0.0715940042166039 87442
0 6 7 5 2 1 1 0 0.0792274348117644 87471
5 4 6 0 3 5 2 0 0.0855549298226833 87475
1 1 4 4 3 2 2 0 0.0670583106752019 87527
0 2 1 2 3 4 2 0 0.0586675211321563 87532
2 2 1 1 3 3 1 0 0.0507172215613537 87546
1 2 6 6 5 2 1 0 0.0812398958136328 87556
1 5 4 2 4 2 4 0 0.0687177532585338 87595
1 3 4 1 7 1 1 0 0.0879226937307976 87606
4 4 2 5 4 5 1 0 0.0973690630547935 87612
0 0 0 2 2 5 0 0 0.0503310962347314 87620
1 3 2 4 2 3 1 0 0.0542418952478329 87629
0 2 0 4 2 4 1 0 0.0526068134058733 87633
0 3 1 3 2 2 0 0 0.0584070076816715 87665
3 1 2 6 6 0 1 0 0.0552833822963294 87668
0 4 1 3 2 3 1 0 0.0592293066874845 87677
2 1 0 3 5 1 0 0 0.0535006412945222 87698
2 1 2 5 8 2 3 0 0.0848177084408235 87702
1 5 1 6 4 1 1 0 0.0689022378268419 87718
3 4 3 9 3 2 0 0 0.0999984978319844 87722
2 3 3 3 3 3 4 0 0.0885709677007981 87724
1 0 1 4 6 3 3 0 0.0605750016926322 87726
1 2 3 4 3 4 3 0 0.083845858721179 87731
0 0 1 3 5 5 0 0 0.0547006654902361 87765
4 1 4 4 1 4 1 0 0.0724510241707321 87768
0 1 2 3 4 2 1 0 0.0711721890576882 87784
2 4 3 3 2 3 3 1 0.0872393182944506 87790
2 0 2 0 4 5 1 0 0.0538517394190421 87805
1 1 6 3 3 3 2 0 0.0840385758143384 87806
0 2 5 3 5 3 1 0 0.065593643891043 87820
2 2 1 5 4 3 1 0 0.0745999902108451 87821
0 3 3 4 2 3 1 0 0.0676508577220375 87827
1 2 0 5 7 1 4 0 0.0543073997600004 87852
3 5 4 2 2 5 1 0 0.068790024323971 87866
1 3 3 3 2 4 3 0 0.067633898803615 87867
0 3 2 6 4 4 3 0 0.0916308263113024 87868
2 1 2 4 1 4 2 0 0.0546807691105641 87918
0 2 8 1 6 4 1 0 0.0878272244008258 87933
2 1 4 7 4 1 1 0 0.0716532525984803 87952
2 1 2 3 3 2 1 0 0.0661592948657926 87964
1 2 5 6 5 5 2 0 0.0950907581311185 88005
1 3 2 4 3 6 1 0 0.0987414529517991 88037
3 4 5 2 2 2 1 0 0.0811535552376881 88073
2 7 3 0 2 5 1 0 0.0981373540213099 88087
2 8 4 1 6 4 3 0 0.0949929530412192 88091
3 2 2 1 2 3 2 0 0.062819251746987 88157
1 1 5 3 2 2 1 0 0.0655421061150264 88161
0 2 3 1 3 6 1 0 0.0881538008397911 88171
0 4 2 2 3 1 1 0 0.0586458504578331 88177
4 3 2 4 4 1 0 0 0.0625993431342067 88178
1 2 5 3 2 4 0 0 0.0845965605578385 88181
2 4 2 4 2 5 1 0 0.0844735589664197 88204
1 2 4 4 2 5 3 0 0.0729080923134461 88214
1 3 4 4 2 3 1 0 0.0974580530019011 88217
0 2 7 1 4 0 1 0 0.08945809318393 88219
1 4 1 2 1 3 2 0 0.0551224726019427 88229
0 0 3 2 1 0 1 0 0.0513891324837459 88237
2 2 5 7 4 4 1 0 0.080575343259261 88241
1 3 0 1 1 4 1 0 0.0800813299196307 88247
3 3 4 1 4 5 2 0 0.0794456323579652 88248
4 1 3 7 0 7 3 0 0.0900743153499207 88352
2 2 2 4 4 7 2 0 0.067813412725809 88372
0 4 2 4 1 3 2 0 0.0956202787463553 88395
1 1 3 1 5 3 0 0 0.0655619128257968 88413
1 5 0 4 6 1 1 0 0.089815538257244 88418
1 2 6 2 1 2 2 0 0.0741736610274529 88428
1 1 4 1 1 3 2 0 0.0656833208398894 88450
2 4 4 4 5 3 2 0 0.0871186499338364 88473
0 4 4 7 4 1 1 0 0.0994763457012596 88504
2 1 4 1 3 0 0 0 0.0664853185764514 88515
3 2 3 2 5 2 4 0 0.0644829427968944 88531
2 2 3 4 2 2 1 0 0.0519976619776571 88541
2 4 3 7 2 3 4 0 0.0528469522425439 88572
0 5 2 3 0 4 1 0 0.0705294630635763 88608
1 3 4 6 2 2 2 0 0.0588476783712395 88639
4 1 2 1 5 1 0 0 0.0599193507310702 88646
1 4 0 5 5 3 2 0 0.0951494912616909 88657
1 4 5 3 3 5 1 0 0.0946568866434973 88672
0 3 5 4 5 1 2 0 0.0788774853688665 88673
0 6 4 2 2 4 0 0 0.0772137299412861 88674
0 5 4 4 2 6 1 0 0.0976230934436899 88680
1 3 3 4 3 2 2 0 0.0839650183450431 88797
4 4 3 2 0 6 1 0 0.051093546077027 88835
1 5 6 3 1 0 0 0 0.0717505969281774 88850
1 0 3 2 3 1 1 0 0.0559135203860933 88886
0 3 7 4 3 3 2 0 0.081065389784635 88901
0 4 3 3 3 5 3 0 0.087119849427836 88910
3 3 1 3 3 2 1 0 0.0799647874780931 88930
0 3 5 4 0 2 1 0 0.0508221976342611 88959
1 4 6 6 3 6 1 0 0.0922587564768037 88977
2 3 4 7 2 4 1 0 0.096202182554407 88981
0 2 1 3 6 3 3 0 0.0808328783226898 88993
0 5 2 6 7 5 2 0 0.0796671016694745 88994
1 2 4 1 6 2 0 0 0.0886484903749079 89003
0 3 5 3 4 4 0 0 0.0956687328318367 89010
0 6 1 3 3 3 5 0 0.070616797124967 89074
0 1 2 3 6 4 3 0 0.0716035022225697 89087
2 4 3 4 2 5 3 0 0.0852194936363958 89106
2 1 1 5 3 3 0 0 0.0563468018983258 89113
2 2 3 5 2 7 1 0 0.0888789132412057 89116
4 1 7 4 5 5 0 0 0.0944950678444002 89117
2 2 2 3 2 2 3 0 0.0753106346499408 89144
0 2 3 4 4 4 1 0 0.0723052551853471 89170
0 4 1 2 2 4 2 0 0.0614670272363583 89231
1 1 2 5 1 3 1 0 0.0604601181257749 89253
0 3 2 2 5 6 2 0 0.085716214517015 89274
1 3 3 4 6 2 3 0 0.0667112354654819 89275
0 4 2 9 3 3 0 0 0.0739112176263006 89291
3 2 2 4 4 2 3 0 0.0985683052917011 89296
2 2 6 3 4 3 2 0 0.0579609655949753 89301
1 4 2 6 4 3 3 0 0.0748418959847186 89309
2 2 5 3 4 2 2 0 0.084870132789365 89310
0 2 4 5 1 5 4 0 0.0909871084411861 89322
1 4 4 3 3 5 2 0 0.095979552375502 89324
3 1 4 4 5 1 1 0 0.0693392741668504 89330
2 2 0 1 2 3 0 0 0.0634175649640383 89335
2 0 5 0 5 5 1 0 0.0969917489623185 89341
1 4 3 3 3 1 2 0 0.0624232297326671 89360
0 2 4 2 3 0 3 0 0.0741847484721802 89388
5 2 5 2 4 3 2 0 0.0713064728362951 89389
1 4 3 4 2 8 0 0 0.0785851120977895 89392
3 2 3 4 3 1 3 0 0.0679025767225539 89398
2 2 4 5 1 4 3 0 0.0831508746108739 89487
0 5 3 5 2 7 1 0 0.0882946224010084 89501
1 1 3 4 2 7 2 0 0.0882309397769859 89525
1 4 2 1 5 5 1 0 0.0717718378815334 89534
2 3 4 4 0 2 0 0 0.0558574035181664 89564
3 3 3 2 0 4 3 0 0.0808431782905245 89569
0 2 2 6 4 2 2 1 0.0945136293070391 89576
2 4 2 2 1 4 3 0 0.0598618600895861 89621
1 2 3 3 3 4 0 0 0.0501213592942804 89639
1 2 2 1 2 2 2 0 0.0660179888625862 89647
1 4 3 3 3 4 1 0 0.0567961810476845 89660
0 3 8 6 1 0 0 0 0.0870157371653477 89675
0 5 1 3 5 2 3 0 0.064618320306181 89678
1 7 3 1 1 7 3 0 0.0656146809051279 89684
1 4 0 3 4 1 2 0 0.0528975282621104 89712
3 3 6 6 3 2 3 0 0.0788450091320556 89727
3 2 3 4 1 3 2 0 0.0665430573018966 89739
0 4 3 5 1 3 4 0 0.0873138096998446 89761
1 3 1 1 3 2 5 0 0.095032330104732 89784
2 1 2 2 3 1 3 0 0.060959664726397 89785
1 1 5 3 6 4 1 0 0.0744819525978528 89786
2 0 5 4 3 2 3 0 0.0662478810729226 89795
2 3 2 2 1 2 0 0 0.0531662029621657 89808
0 4 5 1 2 4 2 0 0.0894985322491266 89820
0 4 2 8 2 4 3 0 0.0934382931678556 89883
0 4 6 5 1 4 1 0 0.0855754108895781 89922
0 1 8 2 5 2 4 0 0.0579280511301477 89951
1 2 0 3 3 4 1 0 0.0741554460546467 89958
1 4 3 4 2 7 2 0 0.0862307392730145 89968
3 1 6 5 1 2 1 0 0.0654305389180081 89971
0 2 2 1 7 4 1 0 0.0727914333023364 89994
1 5 4 3 3 2 0 0 0.0654399897903204 90012
1 1 5 2 3 1 2 0 0.0557210152794141 90049
2 4 4 2 1 6 4 0 0.0672351582121337 90052
2 1 3 1 2 1 0 0 0.0532870278984774 90065
0 0 2 2 2 7 0 0 0.0606474247353617 90166
1 4 4 2 4 3 4 0 0.0774955464235973 90192
3 3 3 1 4 2 2 0 0.0871339439996518 90234
0 3 5 4 1 3 1 0 0.0893478767684428 90262
1 1 0 5 2 2 3 0 0.0666451814438915 90319
